OBJECTID,ISO_2_CODE,ISO_3_CODE,ADM0_NAME,date_epicrv,NewCase,CumCase,NewDeath,CumDeath,Short_Name_ZH,Short_Name_FR,Short_Name_ES,Short_Name_RU,Short_Name_AR
197,AD,AND,Andorra,2020-03-21T00:00:00.000Z,13,88,0,0,安道尔,Andorre,Andorra,Андорра,أندورا
198,AD,AND,Andorra,2020-03-22T00:00:00.000Z,0,88,0,0,安道尔,Andorre,Andorra,Андорра,أندورا
199,AD,AND,Andorra,2020-03-23T00:00:00.000Z,25,113,0,0,安道尔,Andorre,Andorra,Андорра,أندورا
200,AD,AND,Andorra,2020-03-24T00:00:00.000Z,51,164,1,1,安道尔,Andorre,Andorra,Андорра,أندورا
201,AD,AND,Andorra,2020-03-25T00:00:00.000Z,24,188,0,1,安道尔,Andorre,Andorra,Андорра,أندورا
202,AD,AND,Andorra,2020-03-26T00:00:00.000Z,25,213,2,3,安道尔,Andorre,Andorra,Андорра,أندورا
203,AD,AND,Andorra,2020-03-27T00:00:00.000Z,18,231,0,3,安道尔,Andorre,Andorra,Андорра,أندورا
204,AD,AND,Andorra,2020-03-28T00:00:00.000Z,58,289,0,3,安道尔,Andorre,Andorra,Андорра,أندورا
205,AD,AND,Andorra,2020-03-29T00:00:00.000Z,32,321,1,4,安道尔,Andorre,Andorra,Андорра,أندورا
206,AD,AND,Andorra,2020-03-30T00:00:00.000Z,20,341,2,6,安道尔,Andorre,Andorra,Андорра,أندورا
207,AD,AND,Andorra,2020-03-31T00:00:00.000Z,29,370,2,8,安道尔,Andorre,Andorra,Андорра,أندورا
208,AD,AND,Andorra,2020-04-01T00:00:00.000Z,6,376,4,12,安道尔,Andorre,Andorra,Андорра,أندورا
209,AD,AND,Andorra,2020-04-02T00:00:00.000Z,20,396,1,13,安道尔,Andorre,Andorra,Андорра,أندورا
210,AD,AND,Andorra,2020-04-03T00:00:00.000Z,33,429,2,15,安道尔,Andorre,Andorra,Андорра,أندورا
211,AD,AND,Andorra,2020-04-04T00:00:00.000Z,13,442,1,16,安道尔,Andorre,Andorra,Андорра,أندورا
212,AD,AND,Andorra,2020-04-05T00:00:00.000Z,24,466,1,17,安道尔,Andorre,Andorra,Андорра,أندورا
213,AD,AND,Andorra,2020-04-06T00:00:00.000Z,57,523,0,17,安道尔,Andorre,Andorra,Андорра,أندورا
214,AD,AND,Andorra,2020-04-07T00:00:00.000Z,17,540,4,21,安道尔,Andorre,Andorra,Андорра,أندورا
215,AD,AND,Andorra,2020-04-08T00:00:00.000Z,11,551,1,22,安道尔,Andorre,Andorra,Андорра,أندورا
216,AD,AND,Andorra,2020-04-09T00:00:00.000Z,15,566,2,24,安道尔,Andorre,Andorra,Андорра,أندورا
217,AD,AND,Andorra,2020-04-10T00:00:00.000Z,23,589,2,26,安道尔,Andorre,Andorra,Андорра,أندورا
218,AD,AND,Andorra,2020-04-11T00:00:00.000Z,13,602,0,26,安道尔,Andorre,Andorra,Андорра,أندورا
219,AD,AND,Andorra,2020-04-12T00:00:00.000Z,20,622,2,28,安道尔,Andorre,Andorra,Андорра,أندورا
220,AD,AND,Andorra,2020-04-13T00:00:00.000Z,17,639,1,29,安道尔,Andorre,Andorra,Андорра,أندورا
221,AD,AND,Andorra,2020-04-14T00:00:00.000Z,12,651,0,29,安道尔,Andorre,Andorra,Андорра,أندورا
222,AD,AND,Andorra,2020-04-15T00:00:00.000Z,8,659,2,31,安道尔,Andorre,Andorra,Андорра,أندورا
223,AD,AND,Andorra,2020-04-16T00:00:00.000Z,14,673,2,33,安道尔,Andorre,Andorra,Андорра,أندورا
224,AD,AND,Andorra,2020-04-17T00:00:00.000Z,21,694,1,34,安道尔,Andorre,Andorra,Андорра,أندورا
225,AD,AND,Andorra,2020-04-18T00:00:00.000Z,9,703,1,35,安道尔,Andorre,Andorra,Андорра,أندورا
226,AD,AND,Andorra,2020-04-19T00:00:00.000Z,1,704,0,35,安道尔,Andorre,Andorra,Андорра,أندورا
227,AD,AND,Andorra,2020-04-20T00:00:00.000Z,13,717,1,36,安道尔,Andorre,Andorra,Андорра,أندورا
228,AD,AND,Andorra,2020-04-21T00:00:00.000Z,1,718,0,36,安道尔,Andorre,Andorra,Андорра,أندورا
229,AD,AND,Andorra,2020-04-22T00:00:00.000Z,5,723,1,37,安道尔,Andorre,Andorra,Андорра,أندورا
230,AD,AND,Andorra,2020-04-23T00:00:00.000Z,1,724,0,37,安道尔,Andorre,Andorra,Андорра,أندورا
231,AD,AND,Andorra,2020-04-24T00:00:00.000Z,2,726,1,38,安道尔,Andorre,Andorra,Андорра,أندورا
232,AD,AND,Andorra,2020-04-25T00:00:00.000Z,7,733,2,40,安道尔,Andorre,Andorra,Андорра,أندورا
233,AD,AND,Andorra,2020-04-26T00:00:00.000Z,5,738,0,40,安道尔,Andorre,Andorra,Андорра,أندورا
234,AD,AND,Andorra,2020-04-27T00:00:00.000Z,2,740,0,40,安道尔,Andorre,Andorra,Андорра,أندورا
235,AO,AGO,Angola,2020-03-21T00:00:00.000Z,2,2,0,0,安哥拉,Angola,Angola,Ангола,أنغولا
236,AO,AGO,Angola,2020-03-22T00:00:00.000Z,0,2,0,0,安哥拉,Angola,Angola,Ангола,أنغولا
237,AO,AGO,Angola,2020-03-23T00:00:00.000Z,0,2,0,0,安哥拉,Angola,Angola,Ангола,أنغولا
238,AO,AGO,Angola,2020-03-24T00:00:00.000Z,0,2,0,0,安哥拉,Angola,Angola,Ангола,أنغولا
239,AO,AGO,Angola,2020-03-25T00:00:00.000Z,0,2,0,0,安哥拉,Angola,Angola,Ангола,أنغولا
240,AO,AGO,Angola,2020-03-26T00:00:00.000Z,0,2,0,0,安哥拉,Angola,Angola,Ангола,أنغولا
241,AO,AGO,Angola,2020-03-27T00:00:00.000Z,0,2,0,0,安哥拉,Angola,Angola,Ангола,أنغولا
242,AO,AGO,Angola,2020-03-28T00:00:00.000Z,0,2,0,0,安哥拉,Angola,Angola,Ангола,أنغولا
243,AO,AGO,Angola,2020-03-29T00:00:00.000Z,0,2,0,0,安哥拉,Angola,Angola,Ангола,أنغولا
244,AO,AGO,Angola,2020-03-30T00:00:00.000Z,0,2,0,0,安哥拉,Angola,Angola,Ангола,أنغولا
245,AO,AGO,Angola,2020-03-31T00:00:00.000Z,5,7,1,1,安哥拉,Angola,Angola,Ангола,أنغولا
246,AO,AGO,Angola,2020-04-01T00:00:00.000Z,0,7,1,2,安哥拉,Angola,Angola,Ангола,أنغولا
247,AO,AGO,Angola,2020-04-02T00:00:00.000Z,1,8,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
248,AO,AGO,Angola,2020-04-03T00:00:00.000Z,0,8,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
249,AO,AGO,Angola,2020-04-04T00:00:00.000Z,2,10,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
250,AO,AGO,Angola,2020-04-05T00:00:00.000Z,0,10,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
251,AO,AGO,Angola,2020-04-06T00:00:00.000Z,4,14,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
252,AO,AGO,Angola,2020-04-07T00:00:00.000Z,2,16,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
253,AO,AGO,Angola,2020-04-08T00:00:00.000Z,1,17,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
254,AO,AGO,Angola,2020-04-09T00:00:00.000Z,2,19,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
255,AO,AGO,Angola,2020-04-10T00:00:00.000Z,0,19,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
256,AO,AGO,Angola,2020-04-11T00:00:00.000Z,0,19,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
257,AO,AGO,Angola,2020-04-12T00:00:00.000Z,0,19,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
258,AO,AGO,Angola,2020-04-13T00:00:00.000Z,0,19,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
259,AO,AGO,Angola,2020-04-14T00:00:00.000Z,0,19,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
260,AO,AGO,Angola,2020-04-15T00:00:00.000Z,0,19,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
261,AO,AGO,Angola,2020-04-16T00:00:00.000Z,0,19,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
262,AO,AGO,Angola,2020-04-17T00:00:00.000Z,0,19,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
263,AO,AGO,Angola,2020-04-18T00:00:00.000Z,0,19,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
264,AO,AGO,Angola,2020-04-19T00:00:00.000Z,0,19,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
265,AO,AGO,Angola,2020-04-20T00:00:00.000Z,0,19,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
266,AO,AGO,Angola,2020-04-21T00:00:00.000Z,5,24,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
267,AO,AGO,Angola,2020-04-22T00:00:00.000Z,0,24,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
268,AO,AGO,Angola,2020-04-23T00:00:00.000Z,0,24,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
269,AO,AGO,Angola,2020-04-24T00:00:00.000Z,1,25,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
270,AO,AGO,Angola,2020-04-25T00:00:00.000Z,0,25,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
271,AO,AGO,Angola,2020-04-26T00:00:00.000Z,0,25,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
272,AO,AGO,Angola,2020-04-27T00:00:00.000Z,1,26,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
273,AI,AIA,Anguilla,2020-03-26T00:00:00.000Z,2,2,0,0,"安圭拉
",,,,
274,AI,AIA,Anguilla,2020-03-27T00:00:00.000Z,0,2,0,0,"安圭拉
",,,,
275,AI,AIA,Anguilla,2020-03-28T00:00:00.000Z,0,2,0,0,"安圭拉
",,,,
276,AI,AIA,Anguilla,2020-03-29T00:00:00.000Z,0,2,0,0,"安圭拉
",,,,
277,AI,AIA,Anguilla,2020-03-30T00:00:00.000Z,0,2,0,0,"安圭拉
",,,,
278,AI,AIA,Anguilla,2020-03-31T00:00:00.000Z,0,2,0,0,"安圭拉
",,,,
279,AI,AIA,Anguilla,2020-04-01T00:00:00.000Z,0,2,0,0,"安圭拉
",,,,
280,AI,AIA,Anguilla,2020-04-02T00:00:00.000Z,0,2,0,0,"安圭拉
",,,,
281,AI,AIA,Anguilla,2020-04-03T00:00:00.000Z,0,2,0,0,"安圭拉
",,,,
282,AI,AIA,Anguilla,2020-04-04T00:00:00.000Z,1,3,0,0,"安圭拉
",,,,
283,AI,AIA,Anguilla,2020-04-05T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
284,AI,AIA,Anguilla,2020-04-06T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
285,AI,AIA,Anguilla,2020-04-07T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
286,AI,AIA,Anguilla,2020-04-08T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
287,AI,AIA,Anguilla,2020-04-09T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
288,AI,AIA,Anguilla,2020-04-10T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
289,AI,AIA,Anguilla,2020-04-11T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
290,AI,AIA,Anguilla,2020-04-12T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
291,AI,AIA,Anguilla,2020-04-13T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
292,AI,AIA,Anguilla,2020-04-14T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
293,AI,AIA,Anguilla,2020-04-15T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
294,AI,AIA,Anguilla,2020-04-16T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
295,AI,AIA,Anguilla,2020-04-17T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
296,AI,AIA,Anguilla,2020-04-18T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
297,AI,AIA,Anguilla,2020-04-19T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
298,AI,AIA,Anguilla,2020-04-20T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
299,AI,AIA,Anguilla,2020-04-21T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
300,AI,AIA,Anguilla,2020-04-22T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
301,AI,AIA,Anguilla,2020-04-23T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
302,AI,AIA,Anguilla,2020-04-24T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
303,AI,AIA,Anguilla,2020-04-25T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
304,AI,AIA,Anguilla,2020-04-26T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
305,AI,AIA,Anguilla,2020-04-27T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
306,AG,ATG,Antigua and Barbuda,2020-03-13T00:00:00.000Z,1,1,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
307,AG,ATG,Antigua and Barbuda,2020-03-14T00:00:00.000Z,0,1,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
308,AG,ATG,Antigua and Barbuda,2020-03-15T00:00:00.000Z,0,1,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
309,AG,ATG,Antigua and Barbuda,2020-03-16T00:00:00.000Z,0,1,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
310,AG,ATG,Antigua and Barbuda,2020-03-17T00:00:00.000Z,0,1,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
311,AG,ATG,Antigua and Barbuda,2020-03-18T00:00:00.000Z,0,1,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
312,AG,ATG,Antigua and Barbuda,2020-03-19T00:00:00.000Z,0,1,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
313,AG,ATG,Antigua and Barbuda,2020-03-20T00:00:00.000Z,0,1,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
314,AG,ATG,Antigua and Barbuda,2020-03-21T00:00:00.000Z,0,1,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
315,AG,ATG,Antigua and Barbuda,2020-03-22T00:00:00.000Z,0,1,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
316,AG,ATG,Antigua and Barbuda,2020-03-23T00:00:00.000Z,0,1,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
317,AG,ATG,Antigua and Barbuda,2020-03-24T00:00:00.000Z,2,3,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
318,AG,ATG,Antigua and Barbuda,2020-03-25T00:00:00.000Z,0,3,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
319,AG,ATG,Antigua and Barbuda,2020-03-26T00:00:00.000Z,0,3,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
320,AG,ATG,Antigua and Barbuda,2020-03-27T00:00:00.000Z,0,3,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
321,AG,ATG,Antigua and Barbuda,2020-03-28T00:00:00.000Z,4,7,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
322,AG,ATG,Antigua and Barbuda,2020-03-29T00:00:00.000Z,0,7,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
323,AG,ATG,Antigua and Barbuda,2020-03-30T00:00:00.000Z,0,7,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
324,AG,ATG,Antigua and Barbuda,2020-03-31T00:00:00.000Z,0,7,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
325,AG,ATG,Antigua and Barbuda,2020-04-01T00:00:00.000Z,0,7,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
326,AG,ATG,Antigua and Barbuda,2020-04-02T00:00:00.000Z,0,7,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
327,AG,ATG,Antigua and Barbuda,2020-04-03T00:00:00.000Z,0,7,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
328,AG,ATG,Antigua and Barbuda,2020-04-04T00:00:00.000Z,0,7,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
329,AG,ATG,Antigua and Barbuda,2020-04-05T00:00:00.000Z,0,7,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
330,AG,ATG,Antigua and Barbuda,2020-04-06T00:00:00.000Z,0,7,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
331,AG,ATG,Antigua and Barbuda,2020-04-07T00:00:00.000Z,8,15,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
332,AG,ATG,Antigua and Barbuda,2020-04-08T00:00:00.000Z,0,15,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
333,AG,ATG,Antigua and Barbuda,2020-04-09T00:00:00.000Z,4,19,2,2,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
334,AG,ATG,Antigua and Barbuda,2020-04-10T00:00:00.000Z,0,19,0,2,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
335,AG,ATG,Antigua and Barbuda,2020-04-11T00:00:00.000Z,0,19,0,2,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
336,AG,ATG,Antigua and Barbuda,2020-04-12T00:00:00.000Z,2,21,0,2,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
337,AG,ATG,Antigua and Barbuda,2020-04-13T00:00:00.000Z,0,21,0,2,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
338,AG,ATG,Antigua and Barbuda,2020-04-14T00:00:00.000Z,2,23,0,2,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
339,AG,ATG,Antigua and Barbuda,2020-04-15T00:00:00.000Z,0,23,0,2,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
340,AG,ATG,Antigua and Barbuda,2020-04-16T00:00:00.000Z,0,23,0,2,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
341,AG,ATG,Antigua and Barbuda,2020-04-17T00:00:00.000Z,0,23,0,2,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
342,AG,ATG,Antigua and Barbuda,2020-04-18T00:00:00.000Z,0,23,0,2,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
343,AG,ATG,Antigua and Barbuda,2020-04-19T00:00:00.000Z,0,23,0,2,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
344,AG,ATG,Antigua and Barbuda,2020-04-20T00:00:00.000Z,0,23,1,3,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
345,AG,ATG,Antigua and Barbuda,2020-04-21T00:00:00.000Z,0,23,0,3,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
346,AG,ATG,Antigua and Barbuda,2020-04-22T00:00:00.000Z,0,23,0,3,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
347,AG,ATG,Antigua and Barbuda,2020-04-23T00:00:00.000Z,1,24,0,3,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
348,AG,ATG,Antigua and Barbuda,2020-04-24T00:00:00.000Z,0,24,0,3,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
349,AG,ATG,Antigua and Barbuda,2020-04-25T00:00:00.000Z,0,24,0,3,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
350,AG,ATG,Antigua and Barbuda,2020-04-26T00:00:00.000Z,0,24,0,3,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
351,AG,ATG,Antigua and Barbuda,2020-04-27T00:00:00.000Z,0,24,0,3,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
352,AR,ARG,Argentina,2020-03-03T00:00:00.000Z,1,1,0,0,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
353,AR,ARG,Argentina,2020-03-04T00:00:00.000Z,0,1,0,0,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
354,AR,ARG,Argentina,2020-03-05T00:00:00.000Z,0,1,0,0,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
355,AR,ARG,Argentina,2020-03-06T00:00:00.000Z,1,2,0,0,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
356,AR,ARG,Argentina,2020-03-07T00:00:00.000Z,7,9,1,1,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
357,AR,ARG,Argentina,2020-03-08T00:00:00.000Z,3,12,0,1,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
358,AR,ARG,Argentina,2020-03-09T00:00:00.000Z,0,12,0,1,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
359,AR,ARG,Argentina,2020-03-10T00:00:00.000Z,0,12,0,1,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
360,AR,ARG,Argentina,2020-03-11T00:00:00.000Z,5,17,0,1,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
361,AR,ARG,Argentina,2020-03-12T00:00:00.000Z,2,19,0,1,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
362,AR,ARG,Argentina,2020-03-13T00:00:00.000Z,12,31,0,1,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
363,AR,ARG,Argentina,2020-03-14T00:00:00.000Z,14,45,1,2,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
364,AR,ARG,Argentina,2020-03-15T00:00:00.000Z,0,45,0,2,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
365,AR,ARG,Argentina,2020-03-16T00:00:00.000Z,11,56,0,2,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
366,AR,ARG,Argentina,2020-03-17T00:00:00.000Z,9,65,0,2,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
367,AR,ARG,Argentina,2020-03-18T00:00:00.000Z,32,97,0,2,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
368,AR,ARG,Argentina,2020-03-19T00:00:00.000Z,0,97,0,2,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
